id,name,artists,href,z,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,centroid,mean,var,skewness,kurtosis,RMS,max_amplitude,zcr,spectral_centroid,spectral_slope,spectral_flatness
07K4GcCDSTiXUF5ssyTRUM,The Sweet Escape,Gwen Stefani & Akon,https://api.spotify.com/v1/tracks/07K4GcCDSTiXUF5ssyTRUM,3,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,246467,4,181579.6307840001,0.5982483650764342,5267.6329080465,-3.498458343226395e-07,-2.999999864440801,72.58092593204371,128.0,0.4748608971479437,10899.08943291562,-0.034109459571205605,0.8429988238881574
0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,Katy Perry,https://api.spotify.com/v1/tracks/0iGckQFyv6svOfAbAY9aWJ,62,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0,0.0688,0.861,132.032,220227,4,182202.81238418756,0.8504771799669846,5321.862419741655,-4.341659541666955e-07,-2.9999998684131026,72.95605342379272,128.0,0.478110075207862,10923.718408579647,-0.030802551120343347,0.8418770373072426
6IIjmqaDdO6vdEBasXsCve,Sweet Disposition,The Temper Trap,https://api.spotify.com/v1/tracks/6IIjmqaDdO6vdEBasXsCve,85,0.531,0.805,2,-7.127,1,0.0433,0.0783,0.0926,0.116,0.349,129.107,234680,4,181575.06474206035,0.7257903164021485,5246.383552204513,-3.9074290678998906e-07,-2.9999998635670146,72.43555980171547,128.0,0.47465696230788096,10866.877468034558,-0.04383175713225158,0.8422660368051172
0eGsygTp906u18L0Oimnem,Mr. Brightside,The Killers,https://api.spotify.com/v1/tracks/0eGsygTp906u18L0Oimnem,53,0.351,0.928,1,-3.71,1,0.0759,0.00113,0,0.0988,0.239,148.03,222076,4,182004.40580476564,0.6034955533937237,5318.6873555610555,-4.421327168717207e-07,-2.999999868257638,72.9318281852582,128.0,0.4780604694359548,10936.844702143424,-0.02438091899075054,0.843525787078533
3FAclTFfvUuQYnEsptbK8w,Back To Black,Amy Winehouse,https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w,0,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,241293,4,181507.06491802947,0.8908066725274968,5290.496133621357,-4.273198896012809e-07,-2.9999998664966867,72.74125150249462,128.0,0.4759536020680095,10912.803058840707,-0.030018200470988392,0.8425693342391137
4fixebDZAVToLbUCuEloa2,Womanizer,Britney Spears,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,34,0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139.0,224400,4,181683.49781516936,0.6973331385847473,5283.405798113543,-3.9027388511450114e-07,-2.9999998656658073,72.69038500117956,128.0,0.47274714008945573,10892.116369784724,-0.036525808587083555,0.8415691568181219
6tBdTwcyyGq1HU3PXgZK82,All The Things She Said,t.A.T.u.,https://api.spotify.com/v1/tracks/6tBdTwcyyGq1HU3PXgZK82,24,0.604,0.831,5,-5.72,0,0.0387,0.0359,0.00854,0.105,0.447,89.994,214440,4,181789.87831222103,0.5953216245339125,5317.65024132654,-4.258946735063469e-07,-2.999999868160355,72.92465049051094,128.0,0.47504554085448697,10919.869134372706,-0.02823910800143992,0.8429092023291387
2OuNgtXKeCSORKqdl0MxKk,Chasing Pavements,Adele,https://api.spotify.com/v1/tracks/2OuNgtXKeCSORKqdl0MxKk,10,0.614,0.47,5,-6.09,0,0.0255,0.291,0,0.111,0.329,80.045,210507,4,181924.5887291754,0.5882445344084926,5264.001448532319,-3.9187399052559273e-07,-2.999999864663856,72.55582319955154,128.0,0.47637249525300324,10937.507227133772,-0.019397670516575045,0.8426427386624187
7g13jf3zqlP5S68Voo5v9m,Dancing On My Own - Radio Edit,Robyn,https://api.spotify.com/v1/tracks/7g13jf3zqlP5S68Voo5v9m,14,0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.047,278080,4,182856.92163591713,0.8076858579444083,5290.095366635266,-4.709035103314351e-07,-2.999999866137083,72.73752623701463,128.0,0.4700474764885542,10875.92240262351,-0.03447687444425561,0.8423677794149097
10ViidwjGLCfVtGPfdcszR,Home,Edward Sharpe & The Magnetic Zeros,https://api.spotify.com/v1/tracks/10ViidwjGLCfVtGPfdcszR,59,0.545,0.59,2,-6.693,1,0.0327,0.32,0.000389,0.124,0.127,111.739,306320,4,181934.75918575385,0.7161585290235104,5341.5174701819615,-4.259494835604871e-07,-2.99999987003071,73.08919450384342,128.0,0.4799895827878995,10935.575742515515,-0.023080766491945598,0.8415623433988461
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,36,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,4,181807.1068466911,0.4903034495302609,5321.8766941960885,-4.308878994112812e-07,-2.9999998683739455,72.95284155993316,128.0,0.47472448127519906,10908.45426221224,-0.03319590859776384,0.8425363062927884
2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado & Timbaland,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,30,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293,4,181308.74117330808,0.4774087047106192,5268.477466737558,-3.4369461674098494e-07,-2.9999998643836387,72.58584838526647,128.0,0.4719121095956854,10923.530380443959,-0.02512231652346833,0.8424756807566757
49CP2usyaN98EdtrOWXnal,1234,Feist,https://api.spotify.com/v1/tracks/49CP2usyaN98EdtrOWXnal,54,0.71,0.484,2,-7.415,1,0.049,0.22,3.93e-06,0.0879,0.576,109.95,183667,4,181727.01337747282,0.7113136986339121,5339.285798815174,-4.3946979085397516e-07,-2.9999998698631907,73.07387882132055,128.0,0.4830858097177707,10980.121103950614,-0.014056112438987165,0.8411424981266409
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,31,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,229640,3,182035.1497201699,0.7013897883762653,5330.344237570667,-3.8639840859883966e-07,-2.999999868972318,73.01257552782195,128.0,0.47857306241232866,10923.030281326297,-0.02730521812630002,0.8427389525298394
7kcyCnpHm1BZGB9Wc7MCZH,Golden Skans,Klaxons,https://api.spotify.com/v1/tracks/7kcyCnpHm1BZGB9Wc7MCZH,78,0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,165120,4,181769.07082005317,0.8632148398422537,5329.661409755697,-4.762842313892437e-07,-2.9999998692544128,73.00963326586032,128.0,0.4766742636987717,10917.325873841892,-0.03408895650724499,0.8425327157031727
455AfCsOhhLPRc68sE01D8,Last Friday Night (T.G.I.F.),Katy Perry,https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8,52,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,230747,4,181859.43755203128,0.9325251267014091,5323.193944637761,-4.279645081051542e-07,-2.999999868434119,72.96618084941605,128.0,0.4779736593351173,10924.78024930661,-0.0275722095883551,0.841647974548736
4Tn2llBm1g0UlWctmgPL8Z,Shut Up And Drive,Rihanna,https://api.spotify.com/v1/tracks/4Tn2llBm1g0UlWctmgPL8Z,19,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,212280,4,182372.17378875657,0.7786700692551694,5269.204572964861,-3.896842763055301e-07,-2.999999864423977,72.59346320462754,128.0,0.4731867023460774,10886.376254090887,-0.04464438769628717,0.8419040698211673
3p9WUMN8SPfq3mUtUUnmE5,Hella Good,No Doubt,https://api.spotify.com/v1/tracks/3p9WUMN8SPfq3mUtUUnmE5,72,0.771,0.665,8,-3.954,1,0.035,0.0135,0.0123,0.0903,0.844,115.142,242587,4,181904.8754607933,0.8636006625126426,5319.761625115928,-4.2104835569749467e-07,-2.999999868084235,72.94180852721037,128.0,0.47408649593094876,10906.844319860027,-0.03279662641524533,0.8420097862868757
2f14Vwn28w1soYnolluueL,Young Folks,Peter Bjorn and John,https://api.spotify.com/v1/tracks/2f14Vwn28w1soYnolluueL,55,0.672,0.857,0,-4.915,1,0.038,0.0128,0.0009,0.16,0.685,138.153,278720,4,181831.97270725624,0.8073063790266797,5268.448644713342,-3.8690523191230666e-07,-2.9999998649171054,72.58856926750217,128.0,0.4739280330484676,10895.070216344211,-0.041397838853360305,0.8427531003528369
1vrd6UOGamcKNGnSHJQlSt,Love Story,Taylor Swift,https://api.spotify.com/v1/tracks/1vrd6UOGamcKNGnSHJQlSt,35,0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984,235267,4,181520.8725607029,0.6320987926506293,5256.249801694098,-4.246186551110464e-07,-2.999999863578549,72.50275408960525,128.0,0.4736069734691797,10917.4059830391,-0.028210034867641506,0.8421167416627333
6MjiVEJy1YVuJNFu72OH61,Bad Romance,Lady Gaga,https://api.spotify.com/v1/tracks/6MjiVEJy1YVuJNFu72OH61,37,0.695,0.919,0,-3.769,1,0.0381,0.00264,4.1e-05,0.062,0.717,119.002,294640,4,182807.7324527429,0.8073979416573918,5279.203491445761,-4.918600826376388e-07,-2.999999865632311,72.66261337773335,128.0,0.47711639666378114,10964.01041455616,-0.015420281201137812,0.842042138324622
33yAEqzKXexYM3WlOYtTfQ,D.A.N.C.E,Justice,https://api.spotify.com/v1/tracks/33yAEqzKXexYM3WlOYtTfQ,38,0.613,0.962,6,-5.07,0,0.278,0.034,0,0.824,0.496,113.015,242267,4,181770.89581664835,0.794758874610388,5230.228503124966,-3.6061378400876093e-07,-2.9999998611114718,72.32468558378761,128.0,0.47305028647333275,10883.40451239742,-0.04035468106322525,0.8421515803967698
1myEOhXztRxUVfaAEQiKkU,Cosmic Love,Florence + The Machine,https://api.spotify.com/v1/tracks/1myEOhXztRxUVfaAEQiKkU,12,0.518,0.809,9,-5.451,0,0.0382,0.137,0.000239,0.119,0.0957,140.065,255907,4,182703.8702797178,0.7460757282833165,5263.810008931126,-4.294702944414928e-07,-2.999999864056587,72.5559552202537,128.0,0.47306560042181117,10908.008125643568,-0.035105885668852595,0.8427130114428011
3F9ByoUqu31xU0I3G5xfVg,Meet Me Halfway,Black Eyed Peas,https://api.spotify.com/v1/tracks/3F9ByoUqu31xU0I3G5xfVg,89,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,284373,4,181538.8884552709,1.0570163230548337,5284.497902473103,-4.7065738691047773e-07,-2.999999866140194,72.70223645789933,128.0,0.475024871782859,10874.58121161068,-0.03727396568402219,0.842411908554116
6ZyNjT2hYvfV5PuW84dp1E,1 Thing,Amerie,https://api.spotify.com/v1/tracks/6ZyNjT2hYvfV5PuW84dp1E,49,0.636,0.946,10,-4.683,0,0.332,0.115,3.75e-05,0.0416,0.891,125.085,238747,5,181845.37183062115,0.30244087956545346,5277.221853349114,-3.787927229487926e-07,-2.999999865245634,72.64511906408266,128.0,0.4753845136291858,10900.297210297442,-0.03336594301716776,0.8413757677996738
